0.0,8862.408679397382
0.01,8820.188043324202
0.02,8890.480856858247
0.03,9116.149386516548
0.04,9629.12817340952
0.05,10266.825934853206
0.06,11103.735143751748
0.07,12073.654161151082
0.08,13139.07565088338
0.09,14500.683732079615
0.1,15849.515031856663
0.11,17186.552379554454
0.12,18195.264807062795
0.13,19019.436931658856
0.14,19552.794135165255
0.15,19616.24067330085
0.16,19459.751410775618
0.17,18953.674568076738
0.18,18371.927952396883
0.19,17749.37727139121
0.2,17260.60697351219
0.21,16873.15403563349
0.22,16604.638868189944
0.23,16545.75615231055
0.24,16509.94308192955
0.25,16461.257949789542
0.26,16335.440157004912
0.27,16181.649067222963
0.28,16040.283366156084
0.29,15914.139746982295
0.3,15799.95633501022
0.31,15584.02526407727
0.32,15269.117116075913
0.33,14808.858076725848
0.34,14255.918230619674
0.35,13704.938870407379
0.36,13224.592178758592
0.37,13029.606150964159
0.38,13000.528893004072
0.39,13188.856737123102
0.4,13391.579409596428
0.41,13608.69691042405
0.42,13762.17675826802
0.43,13886.748236641932
0.44,13965.945374016208
0.45,13994.956082164368
0.46,13983.851210583314
0.47,13862.19560789449
0.48,13674.37264174855
0.49,13441.938083694165
0.5,13185.002728392015
0.51,12935.53170077578
0.52,12695.56072657799
0.53,12490.508301152755
0.54,12302.993344528399
0.55,12145.95766932114
0.56,12004.4650958803
0.57,11887.117170726782
0.58,11897.980251271492
0.59,11846.27140545983
0.6,11741.260548307555
0.61,11608.620907881217
0.62,11515.013102199578
0.63,11486.96708891171
0.64,11451.578097796712
0.65,11393.227421040947
0.66,11259.975680087397
0.67,11108.618133014104
0.68,10952.5811343267
0.69,10882.790143448376
0.70,10827.447278982925
0.71,10787.756551464758
0.72,10670.749618584952
0.73,10523.195600657778
0.74,10328.984242159775
0.75,10145.980153706721
0.76,9977.21780384508
0.77,9862.551711843269
0.78,9774.67444016603
0.79,9706.195969413486
0.8,9632.16269944233
0.81,9564.366204039397
0.82,9505.182397325916
0.83,9455.800128222156
0.84,9403.388404038626
0.85,9337.040730539262
0.86,9269.458907233533
0.87,9197.48605972616
0.88,9091.220981819119
0.89,8959.462630786387
0.9,8862.408679397382
