0.435,4288.550
0.436,4290.166
0.437,4291.545
0.438,4292.694
0.439,4293.616
0.440,4294.312
0.441,4294.787
0.442,4295.041
0.443,4295.078
0.444,4294.901
0.445,4294.511
0.446,4293.911
0.447,4293.104
0.448,4292.093
0.449,4290.880
0.450,4289.467
0.451,4287.857
0.452,4286.052
0.453,4284.056
0.454,4281.870
0.455,4279.498
0.456,4276.941
0.457,4274.202
0.458,4271.285
0.459,4268.190
0.460,4264.921
0.461,4261.481
0.462,4257.872
0.463,4254.096
0.464,4250.156
0.465,4246.054
0.466,4241.794
0.467,4237.377
0.468,4232.807
0.469,4228.085
0.470,4223.214
0.471,4218.197
0.472,4213.037
0.473,4207.735
0.474,4202.294
0.475,4196.718
0.476,4191.008
0.477,4185.167
0.478,4179.197
0.479,4173.102
0.480,4166.883
0.481,4160.543
0.482,4154.085
0.483,4147.511
0.484,4140.824
0.485,4134.026
0.486,4127.120
0.487,4120.108
0.488,4112.993
0.489,4105.778
0.490,4098.464
0.491,4091.055
0.492,4083.553
0.493,4075.961
0.494,4068.281
0.495,4060.515
0.496,4052.667
0.497,4044.739
0.498,4036.732
0.499,4028.651
0.500,4020.497
0.501,4012.272
0.502,4003.980
0.503,3995.624
0.504,3987.204
0.505,3978.725
0.506,3970.188
0.507,3961.596
0.508,3952.952
0.509,3944.258
0.510,3935.517
0.511,3926.731
0.512,3917.903
0.513,3909.036
0.514,3900.131
0.515,3891.191
0.516,3882.220
0.517,3873.219
0.518,3864.191
0.519,3855.138
0.520,3846.064
0.521,3836.970
0.522,3827.860
0.523,3818.735
0.524,3809.598
0.525,3800.453
0.526,3791.300
0.527,3782.143
0.528,3772.985
0.529,3763.828
0.530,3754.674
0.531,3745.526
0.532,3736.387
0.533,3727.259
0.534,3718.144
0.535,3709.046
0.536,3699.966
0.537,3690.908
0.538,3681.873
0.539,3672.865
0.540,3663.885
0.541,3654.937
0.542,3646.023
0.543,3637.145
0.544,3628.306
0.545,3619.509
0.546,3610.756
0.547,3602.050
0.548,3593.392
0.549,3584.786
0.550,3576.235
0.551,3567.740
0.552,3559.305
0.553,3550.931
0.554,3542.622
0.555,3534.380
0.556,3526.207
0.557,3518.106
0.558,3510.080
0.559,3502.131
0.560,3494.261
